University of Oxford Computer Science Masters February 16; 2021 Interview on 16 Feb Total comments Open options Fall 2021 International GPA 4.00;;;;;;;;;;;;;;
Stanford University Computer Science Masters February 16; 2021 Accepted on 16 Feb Total comments Open options Fall 2021 International GRE 170 GRE V 165 GRE AW 6.00 GPA 3.98 1 NLP Paper (NIPS); Interned at FAANG Research;;;;;;;;;;;;;
University Of California; Los Angeles Computer Science Masters February 11; 2021 Accepted on 10 Feb Total comments Open options Fall 2021 International GRE 170 GRE V 160 GRE AW 4.00 GPA 3.79;;;;;;;;;;;;;
Carnegie Mellon University Computer Science Masters February 11; 2021 Rejected on 12 Feb Total comments Open options Fall 2021 International GRE 168 GRE V 155 GRE AW 4.00 GPA 3.82 Applied to the MLT program. Expected a reject coz I think they require research experience for this program.;;;;;;;;;;;;;;
Carnegie Mellon University Computer Science Masters February 11; 2021 Rejected on 11 Feb Total comments Open options Fall 2021 International GRE 170 GRE V 157 GPA 3.60 MLT program;;;;;;;;;;;;;;
University of Southern California Computer Science Masters February 10; 2021 Accepted on 10 Feb Total comments Open options Fall 2021 International GRE 161 GRE V 151 GRE AW 3.50 GPA 3.92 Undergrad from top 50 CS school with high GPA. No other noteworthy accomplishments;;;;;;;;;;;;;;
University of Southern California Computer Science Masters February 10; 2021 Accepted on 10 Feb Total comments Open options Fall 2021 International GPA 3.90 Received an admit at 1:30 a.m. PST for generalised MS in CS;;;;;;;;;;;;;;
Rice University Computer Science Masters February 10; 2021 Accepted on 9 Feb Total comments Open options Fall 2021 International GRE 165 GRE V 159 GRE AW 4.00 GPA 3.26 Professional Master of Computer Science Program;;;;;;;;;;;;;;
University of Southern California Computer Science Masters February 10; 2021 Accepted on 9 Feb Total comments Open options Fall 2021 International GRE 160 GRE V 155 GRE AW 4.00 GPA 3.70 International Fulbright student (Spain). Admission for MSCS (Artificial Intelligence). No Interview required. Collaborations with Spanish Government in AI applied to COVID-19 issues.;;;;;;;;;;;;;;
Rice University Computer Science Masters February 09; 2021 Accepted on 10 Feb Total comments Open options Fall 2021 International GRE 170 GRE V 162 GRE AW 3.50 GPA 3.49 Master of Computer Science Program;;;;;;;;;;;;;;
Simon Fraser University Computer Science Masters February 09; 2021 Accepted on 1 Feb Total comments Open options Fall 2021 International GRE 167 GRE V 167 GPA 3.60 Accepted via email from supervisor. One paper in undergrad directly related to my narrow area of interest.;;;;;;;;;;;;;;
University of California Computer Science Masters February 09; 2021 Accepted on 4 Feb Total comments Open options Fall 2021 American GPA 3.86;;;;;;;;;;;;;;
University of California Computer Science Masters February 04; 2021 Accepted on 4 Feb Total comments Open options Fall 2021 American GPA 3.80 BS in AeroE; no minor in CS. 2.5 years work experience. 2 publications in unrelated field.;;;;;;;;;;;;;
University Of Alberta Computer Science Masters February 04; 2021 Accepted on 1 Feb Total comments Open options Fall 2021 International GPA 3.85 Admitted with decent funding offer. Graduating this semester from SFU with some research experience.;;;;;;;;;;;;;;
University of California Computer Science Masters February 04; 2021 Accepted on 4 Feb Total comments Open options Fall 2021 American GRE 159 GRE V 158 GPA 3.85 Some research experience but nothing published.;;;;;;;;;;;;;;
UC San Diego (UCSD) Computer Science Masters February 04; 2021 Accepted on 28 Mar Total comments Open options F19 International GRE 152 GRE V 168 GRE AW 3.50 GPA 3.59 Although I have graduated from UCSD in Fall 2020; I never forgot the night when I received congs email from grad admission office. Graduated from UCSD with a bachelor degree in CS; applied in 2016 but got rejected. Worked for 3 years and re-applied; finally got accepted for MS CS program. Most valuable program when you consider tuition and living expense. Great experience here.;;;;;;;;;;;
University of Wisconsin Computer Science Masters February 02; 2021 Accepted on 3 Feb Total comments Open options Fall 2021 American GPA 2.96 Shocked. No publications/research and low cum gpa. Last 2 semesters had gpas of 4.0. Notification on email and on my wisc. No funding information.;;;;;;;;;;;;;;
ATOMIC ENERGY CENTRAL SCHOOL Computer Science Masters January 26; 2021 Accepted on 26 Jan Total comments Open options Spring 2021 International GRE 170 GRE V 150 GRE AW 2.00 GPA 3.40;;;;;;;;;;;;;;
Arizona State University Computer Science Masters January 11; 2021 Accepted on 11 Jan Total comments Open options Fall 2021 GPA 3.20 Applied on 26th November LOR submitted by 1st December. Went in review around the 16th December. I didn't do GRE. TOEFL - 8.5/9 GPA to date -3.3;;;;;;;;;;;;;;
Arizona State University Computer Science Masters January 09; 2021 Accepted on 9 Jan Total comments Open options Fall 2021 International NIT Undergrad. GPA 8.4/10; GRE 158V/170Q;;;;;;;;;;;;;
National University Of Singapore Computer Science - AI Masters May 28; 2020 Accepted on 28 May Total comments Open options F20 International GRE 170 GRE V 157 GRE AW 4.50 GPA 3.90;;;;;;;;;;;;;;
National University Of Singapore Computer Science Masters May 27; 2020 Accepted on 27 May Total comments Open options F20 International GPA 3.40 Notified via online application portal;;;;;;;;;;;;;;
Columbia University Computer Science Masters May 26; 2020 Rejected on 18 May Total comments Open options F20 American GRE 160 GRE V 158 GRE AW 4.50 GPA 3.50 Rejected via portal. No email update provided. This is for the Bridge to CS program.;;;;;;;;;;;;;;
McGill University Computer Science (Thesis) Masters May 25; 2020 Rejected on 25 May Total comments Open options F20 International GRE 170 GRE V 162 GRE AW 4.50 GPA 3.40 Had applied to MILA; for which I was rejected in mid-March; so this was totally expected. Have a better admit in the US anyway. Graduate from top-5 IIT with close to 3 years of work experience in ML.;;;;;;;;;;;;
McGill University Computer Science Masters May 25; 2020 Rejected on 25 May Total comments Open options F20 International GRE 165 GRE V 155 GRE AW 3.50 GPA 3.50 top uni from India; research paper in a local conf and journal. have a much better option but wtf.;;;;;;;;;;;;;
University Of Cambridge (UK) Computer Science Masters May 21; 2020 Accepted on 21 May Total comments Open options F20 American GRE 166 GRE V 155 GRE AW 4.00 GPA 4.00 Ranked first in class at top ten US CS undergrad program.;;;;;;;;;;;;;;
University of California; Irvine Computer Science Masters May 20; 2020 Other on 20 May Total comments Open options F20 GRE 167 GRE V 162 GRE AW 5.00 GPA 7.50 TTPB: Got an email that there is an update to my application. Logged in to the portal to see the decision letter.;;;;;;;;;;;;;
University of California Computer Science Masters May 20; 2020 Rejected on 20 May Total comments Open options F20 International GRE 167 GRE V 154 GRE AW 3.00 GPA 2.90;;;;;;;;;;;;;;
York University Computer Science Masters May 16; 2020 Rejected on 15 May Total comments Open options F20 International GPA 3.70 TOEFL 115. I didn't receive any email;;;;;;;;;;;;;;
University Of British Columbia Computer Science Masters May 15; 2020 Rejected on 15 May Total comments Open options F20 International GRE 170 GRE V 162 GRE AW 3.50 GPA 8.50 Finally. Had 1 paper and decent LORs. Got into UBC for their data science program. Final tally: 6/14 seems good. Will either go to Amherst or Waterloo.;;;;;;;;;;;;;;
University Of British Columbia Computer Science Masters May 15; 2020 Rejected on 15 May Total comments Open options F20 International GPA 3.00 Thank God. Rejoice my brothers and sisters we can now move on with our lives!!! Rejection # 04 received. Feels great indeed.;;;;;;;;;;;;;;
University Of Western Ontario Computer Science Masters May 14; 2020 Rejected on 13 May Total comments Open options F20 International GPA 3.00 They said the positions were highly competitive this year.;;;;;;;;;;;;;;
Simon Fraser University (SFU) Professional Computer Science Masters May 13; 2020 Accepted on 13 May Total comments Open options F20 International GPA 3.10;;;;;;;;;;;;;;
University Of British Columbia Computer Science Masters May 13; 2020 Rejected on 13 May Total comments Open options F20 International GPA 3.15 End of story. Rejected from all choices. I am a CS major. Two publications of two unrelated fields (one first author; another IF=>5). A research exchange experience with UBC before (not CS). Some work and research experiences.;;;;;;;;;;;;;
University of California Computer Science Masters May 13; 2020 Accepted on 13 May Total comments Open options F20 International GRE 170 GRE V 162 GRE AW 3.50 GPA 8.50 I just recieved a mail notifying me of the admit. I have 1 paper and I think decent LORs. Waiting for British Columbia to make a final decision.;;;;;;;;;;;;;;
University Of British Columbia Computer Science Masters May 13; 2020 Rejected on 13 May Total comments Open options F20 International GPA 3.50 2 ML Research Internships; 2 ML Engineer Internships; LoRs from Google and IISc. Several awards and hackathon wins. 3 publications. I don't know what went wrong. Got a reject from all 7 unis I applied to. Having a very difficult time handling the 7 rejects and job offer getting rescinded;;;;;;;;;;;;
Simon Fraser University (SFU) Computer Science Masters May 12; 2020 Rejected on 13 May Total comments Open options F20 International GRE 162 GRE V 153 GRE AW 4.50 GPA 3.60;;;;;;;;;;;;;;
University Of British Columbia Computer Science Masters May 12; 2020 Rejected on 13 May Total comments Open options F20 International GPA 3.80;;;;;;;;;;;;;;
Simon Fraser University Computer Science Masters May 12; 2020 Rejected on 12 May Total comments Open options F20 International GPA 3.00 Nicest rejection I've got so far;;;;;;;;;;;;;;
Simon Fraser University (SFU) Computer Science Masters May 12;" 2020 Rejected on 12 May Total comments Open options F20 International GPA 3.90 I am the one who wrote the post below. Do not consider this part of my comment: ""(I thought that without a GRE score I can\'t get admission"; but now I know it is possible. So if you don\'t have a GRE score;" don\'t worry)."" I copy-paste this description from another comment that I have written for the University of Alberta"; and I forgot to remove this part from it.;;;;;;;;;;;
Simon Fraser University (SFU) Computer Science Masters May 12; 2020 Rejected on 12 May Total comments Open options F20 International GPA 3.90 I applied for thesis-based MSc. My profile is as follows (I try to present as much details as I can): - Held position of TA for 6 distinct courses - Participated in 5 research projects - 1 under review paper in a Q1 journal and 2 under preparation papers - Last 2 years GPA: 19.51/20 | Overall GPA: 19.43/20 - 2 Strong LOR and one unknown status (I mean I didn't read it; so I don't know what he wrote) LOR from 3 different countries - Ranked 6th in the Partner Robot challenge of World Robot Summit 2018 - Ranked 1st in class - A reward with a considerable amount that shows I was among the top 11 students in the whole university - IELTS: 7.5 | No GRE (I thought that without a GRE score I can't get admission; but now I know it is possible. So if you don't have a GRE score; don't worry) - Vice Chairman of the Modeling and Artificial Intelligence Committee in Brain and Cognition Association of my university - Leader of School of AI in my hometown (held 5 events) - 1.5 year of work experience as a front-end developer - 13 certificates related to ML; DL; and RL fields- 8 selected projects (and more in my GitHub account) - Currently a researcher in the NLP group at my university - I think my SoP was strong; but I'm not sure :) - BSc of Computer Engineering - Field: Robotic Good luck to the ones who got accepted.;;;;;;;;
Simon Fraser University (SFU) Computer Science Masters May 12; 2020 Rejected on 13 May Total comments Open options F20 International GPA 3.15 Two publications (one first author); 3.15/4 GPA. I am sad.;;;;;;;;;;;;;
Simon Fraser University (SFU) Computer Science Masters May 12; 2020 Rejected on 12 May Total comments Open options F20 International GPA 3.22 14 -months of work experience. GPA 3.22/4.0;;;;;;;;;;;;;;
McGill University Computer Science Masters May 11; 2020 Rejected on 11 May Total comments Open options F20 International GRE 160 GRE V 156 GRE AW 3.50 GPA 3.56 0 out of 6; definitely a bad season;;;;;;;;;;;;;
University of Southern California Computer Science Masters May 09; 2020 Rejected on 9 May Total comments Open options F20 International GRE 162 GRE V 158 GRE AW 4.00 GPA 3.48;;;;;;;;;;;;;;
University of Southern California Computer Science; Data Science Masters May 09; 2020 Rejected on 9 May Total comments Open options F20 International GRE 164 GRE V 142 GRE AW 4.00 GPA 8.61 I was shattered.... After 4 months of wait I finally got a reject. I wonder what made them wait so long. I had a really strong profile except my verbal scores. It really sucks...it was my dream university. 2020 really sucks... :(;;;;;;;;;;;;;
University Of British Columbia Computer Science Masters May 06; 2020 Interview on 29 Apr Total comments Open options F20 International GPA 4.00 Contacted by POI by email. The interview went well imo; waiting for decision.;;;;;;;;;;;;;
University of Southern California Computer Science Masters May 05; 2020 Accepted on 5 May Total comments Open options F20 International GRE 169 GRE V 156 GRE AW 4.50 GPA 3.83 Got an offer email at 2 PM IST for MSCS in Artificial Intelligence. Finally! After 8 consecutive rejections!;;;;;;;;;;;;;;
University of Colorado Boulder Computer Science Masters April 11; 2020 Accepted on 20 Mar Total comments Open options F20 American GRE 160 GRE V 161 GRE AW 4.00 GPA 4.00 Originally applied for the Ph.D. program in computer science. I got rejected from it but instead was accepted for the research-based masters' program. Declined the offer. Best of luck to you all!;;;;;;;;;;;;;;
University of California Computer Science Masters April 11; 2020 Accepted on 20 Mar Total comments Open options F20 American GRE 163 GRE V 168 GRE AW 4.50 GPA 3.81 (MENG data science and systems) average PS; strong to very strong letters; 1 publication in review;;;;;;;;;;;;
Stanford University Computer Science Masters April 11; 2020 Accepted on 20 Mar Total comments Open options F20 American GRE 163 GRE V 168 GRE AW 4.50 GPA 3.80 average PS; strong to very strong letters; one publication in review;;;;;;;;;;;;
UMass-Amherst Computer Science Masters April 11; 2020 Accepted on 10 Apr Total comments Open options F20 American GRE 160 GRE V 167 GRE AW 99.99 GPA 3.57 Applied to MS-PhD; got accepted as Masters. Not really what I wanted but ok;;;;;;;;;;;;;
Georgia Institute of Technology Computer Science Masters April 10; 2020 Accepted on 10 Apr Total comments Open options F20 American GRE 162 GRE V 163 GRE AW 4.00 GPA 3.95;;;;;;;;;;;;;;
Georgia Institute of Technology Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 160 GRE V 167 GRE AW 3.50 GPA 3.50 Maybe if we all just die and blame it on GaTech; maybe .... just maybe it brings out a difference; hell its better chances than I got at gradschool!;;;;;;;;;;;;
Georgia Institute of Technology Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 166 GRE V 169 GRE AW 5.50 GPA 3.98 Hey I wanna die too ðŸ˜²! Let's do it together. Me and you bruh. Seriously.;;;;;;;;;;;;;;
Georgia Institute of Technology Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 167 GRE V 163 GRE AW 4.00 GPA 3.30 Got an email to check portal at 5 PM EST.;;;;;;;;;;;;;;
Georgia Institute of Technology Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 166 GRE V 156 GRE AW 3.50 GPA 3.60 As expected; congrats to those who get admitted.;;;;;;;;;;;;;
University of California (UCSB) Computer Science Masters April 10; 2020 Accepted on 10 Apr Total comments Open options F20 American GRE 165 GRE V 148 GRE AW 4.00 GPA 3.77 Got an email to check status;;;;;;;;;;;;;;
Carnegie Mellon University Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 170 GRE V 161 GRE AW 4.00 GPA 8.50 MSCV had been waitlisted. Expected have admits from Waterloo; Amherst; and Wisconsin-Madison(PMP); USC. Can anyone help me out with some advice in choosing among these 4 colleges? Thank You and best of luck.;;;;;;;;;;;
University of Southern California Computer Science Masters April 10; 2020 Accepted on 10 Apr Total comments Open options F20 International GRE 169 GRE V 151 GRE AW 3.50 GPA 3.66 Hope does exists!;;;;;;;;;;;;;;
University Of Michigan At Ann Arbor (UMich) Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 168 GRE V 158 GRE AW 3.50 GPA 4.00 Emailed the program and got a reply that most applications have been reviewed and decisions have been made. If no email was received; it is unlikely that an offer of admission will be made.;;;;;;;;;;;;;
University Of Californa; Los Angeles (UCLA) Computer Science Masters April 10; 2020 Accepted on 10 Apr Total comments Open options F20 International GRE 168 GRE V 163 GPA 3.80 Finally; after a wait so long. Email to check application status.;;;;;;;;;;;;
University Of Californa; Los Angeles (UCLA) Computer Science Masters April 10; 2020 Accepted on 10 Apr Total comments Open options F20 International GRE 168 GRE V 163 GPA 3.80 Finally; after a wait so long. Email to check application status at https://apply.grad.ucla.edu/portal/status.;;;;;;;;;;;;
UC San Diego (UCSD) Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 170 GRE V 157 GRE AW 4.00 GPA 3.46 e-mail to check portal; one of the mass rej;;;;;;;;;;;;;
University Of Minnesota; Twin Cities Campus Computer Science Masters April 10; 2020 Rejected on 6 Apr Total comments Open options F20 International GRE 170 GRE V 159 GRE AW 4.00 GPA 3.40 Not even close baby;;;;;;;;;;;;;
University of Southern California Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 American GRE 164 GRE V 162 GPA 3.70 Hope has been lost;;;;;;;;;;;;;;
Rutgers University Computer Science Masters April 10; 2020 Wait listed on 10 Apr Total comments Open options F20 International GRE 163 GRE V 159 GRE AW 3.50 GPA 6.50;;;;;;;;;;;;;;
University of California Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 164 GRE V 142 GRE AW 4.00 GPA 3.61 Sadly rejected. At this moment I am thinking about why I even bothered to apply at this University. Definitely wasn't thinking with my head. Please don't apply with a low GRE score it is not worth your money. Miracles never happen unless your profile is really really good. Congrats to those who got admit.;;;;;;;;;;;;;;
University of Southern California Computer Science Masters April 10; 2020 Accepted on 10 Apr Total comments Open options F20 International GRE 169 GRE V 156 GRE AW 3.50 GPA 3.50 Don't lose hope :);;;;;;;;;;;;;;
University of California Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 167 GRE V 160 GRE AW 4.50 GPA 3.70 Rejected AND dejected.;;;;;;;;;;;;;;
UC San Diego (UCSD) Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 167 GRE V 159 GRE AW 4.00 GPA 3.75 Would have loved to study here; but; oh well. Columbia it is I guess. Unless UCB M.Eng gets back with an admit though.;;;;;;;;;;;;
UC San Diego (UCSD) Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 International GRE 167 GRE V 157 GRE AW 4.50 GPA 3.80;;;;;;;;;;;;;;
UC San Diego (UCSD) Computer Science Masters April 10; 2020 Rejected on 10 Apr Total comments Open options F20 GRE 170 GRE V 161 GRE AW 4.50 GPA 3.87 Heartbroken! This was my only hope left. 8/8 rejects. What should I do now! Going to hang myself today :'(;;;;;;;;;;;;;;
University Of Maryland; College Park (UMD) Computer Science Masters April 07; 2020 Rejected on 6 Apr Total comments Open options F20 International GRE 169 GRE V 161 GRE AW 4.00 GPA 3.20 Expected. Area: ML/CV.;;;;;;;;;;;;;
University Of British Columbia Computer Science Masters April 06; 2020 Accepted on 6 Apr Total comments Open options F20 International GRE 167 GRE V 163 GRE AW 4.00 GPA 3.20 Department's funding: $20k/first year; $22k/second year;;;;;;;;;;;;;
New York University (NYU) - Courant Computer Science Masters April 05; 2020 Accepted on 26 Mar Total comments Open options F20 International GRE 166 GRE V 156 GRE AW 4.50 GPA 3.82;;;;;;;;;;;;;;
UMass-Amherst Computer Science - Data Science Masters April 05; 2020 Accepted on 5 Apr Total comments Open options F20 International GRE 167 GRE V 158 GRE AW 4.00 GPA 9.10;;;;;;;;;;;;;;
Cornell Tech Computer Science Masters April 05; 2020 Accepted on 5 Apr Total comments Open options F20 American GRE 168 GRE V 167 GRE AW 5.00 GPA 3.40;;;;;;;;;;;;;;
University of Massachusetts Amherst Computer Science Masters April 05; 2020 Accepted on 20 Jan Total comments Open options F20 International GRE 170 GRE V 160 GRE AW 4.00 GPA 3.85 I totally agree with the poster below. I am an international student too and got accepted to 9 schools including UMass;" UCSD and GATECH. I have ""so called"" decent or mediocre profile that you say"; but got into these schools. It's not because the schools have sh*t process but your CV and SOP is full of b*llsh*t and they know how to distinguish it. No use of blaming the schools that rejected you and denounce the accepted. Do not try to rationalize or justify yourself by denigrating the others.;;;;;;;;;;;;
University of Texas at Austin Computer Science Masters April 05; 2020 Rejected on 5 Apr Total comments Open options F20 International GRE 170 GRE V 157 GRE AW 5.00 GPA 3.40 Applied for the PhD stream. Got a reject. Now rejected for Masters too. Said that I will go only if funding is available. Would probably have gotten a reject otherwise too.;;;;;;;;;;;;;;
UMass-Amherst Computer Science Masters April 05; 2020 Rejected on 5 Apr Total comments Open options F20 International GRE 164 GRE V 156 GRE AW 4.00 GPA 3.53 Gave admits to mediocre profiles and rejects to the better ones thereafter;;;;;;;;;;;;;;
Georgia Institute of Technology Computer Science Masters April 05; 2020 Accepted on 2 Apr Total comments Open options F20 International GRE 170 GRE V 156 GRE AW 4.50 GPA 8.43 Tier-1 Indian university with Electronics background. 3 years work exp in a highly reputed organisation. 1 relevant publication and opted for specialisation in computing systems.;;;;;;;;;;;;;;
University of Southern California Computer Science Masters April 05; 2020 Accepted on 5 Apr Total comments Open options F20 GRE 158 GRE V 152 GPA 3.30 After a long wait it finally came today;;;;;;;;;;;;;;
University of Texas at Austin Computer Science Masters March 20; 2020 Accepted on 19 Mar Total comments Open options F20 International GRE 168 GRE V 163 GRE AW 3.50 GPA 3.80;;;;;;;;;;;;;;
New York University (NYU) Tandon Computer Science Masters March 20; 2020 Rejected on 20 Mar Total comments Open options F20 International GRE 169 GRE V 160 GRE AW 4.00 GPA 3.23 They might review my application for the MS in Computer Engineering program instead.;;;;;;;;;;;;;;
University Of Waterloo Computer Science Masters March 20; 2020 Other on 20 Mar Total comments Open options F20 International GRE 158 GRE V 150 GRE AW 3.50 GPA 3.50 MDSAI: People who applied: Did anyone get an admit yet? I only see rejects here on GradCafe;;;;;;;;;;;;;;
Ottawa University-Ottawa Computer Science Masters March 20; 2020 Accepted on 17 Mar Total comments Open options F20 International GRE 158 GRE V 150 GRE AW 3.50 GPA 3.60 Got mail to check portal;;;;;;;;;;;;;;
University Of Minnesota; Twin Cities Computer Science Masters March 20; 2020 Accepted on 20 Mar Total comments Open options F20 International GRE 153 GRE V 167 GRE AW 3.50 GPA 3.30 Domestic applicant with a non-cs international degree. Some projects and experiences. Received a warm email from the department.;;;;;;;;;;;;;
University Of Minnesota; Twin Cities Computer Science Masters March 19; 2020 Accepted on 19 Mar Total comments Open options F20 International GRE 143 GRE V 164 GRE AW 3.00 GPA 3.64 Undergrad UMN CS; GPA 3.64/4.0 with research experience. I received an email.;;;;;;;;;;;;
University Of Minnesota; Twin City Computer Science Masters March 19; 2020 Accepted on 19 Mar Total comments Open options F20 International GPA 4.00 Received an email from the cs department. To be honest;" the email was so warm! ""In this time of uncertainty and negative news updates daily we are contacting you with positive news""";" ""We would like to offer our warmest congratulations on your outstanding record and accomplishments"". I really appreciate it.";;;;;;;;;;;
University of Texas at Austin Computer Science Masters March 19; 2020 Accepted on 19 Mar Total comments Open options F20 International GRE 169 GRE V 165 GRE AW 4.50 GPA 3.80;;;;;;;;;;;;;;
University of California (UCSB) Computer Science Masters March 19; 2020 Other on 19 Mar Total comments Open options F20 International GRE 169 GRE V 155 GRE AW 4.00 GPA 3.30 To the question below regarding UCSB: International student (Graduated from IIT). One question: How's UCSB MS CS ( How is life at UCSB; how are career oppurtunites?);;;;;;;;;;;;;
UC San Diego (UCSD) Computer Science Masters March 19; 2020 Accepted on 18 Mar Total comments Open options F20 International GRE 165 GRE V 158 GRE AW 4.00 GPA 3.70;;;;;;;;;;;;;;
University of Florida Computer Science Masters March 19; 2020 Accepted on 19 Mar Total comments Open options F20 International GRE 170 GRE V 151 GRE AW 3.00 GPA 3.60;;;;;;;;;;;;;;
Rice University Computer Science Masters March 19; 2020 Rejected on 19 Mar Total comments Open options F20 International GRE 163 GRE V 152 GRE AW 3.50 GPA 3.92 Is Rice GRE centric university??;;;;;;;;;;;;;;
University of California (UCSB) Computer Science Masters March 19; 2020 Accepted on 19 Mar Total comments Open options F20 International GRE 169 GRE V 155 GRE AW 4.00 GPA 3.30 Guys; need some info. How's UCSB MS CS compared to other UCs?;;;;;;;;;;;;;
Rice University Computer Science Masters March 18; 2020 Rejected on 18 Mar Total comments Open options F20 International GRE 166 GRE V 168 GRE AW 3.50 GPA 3.65 Got better offers; Rice MCS is just a joke;;;;;;;;;;;;;
New York University ( NYU) Computer Science Masters March 18; 2020 Accepted on 18 Mar Total comments Open options F20 American GRE 162 GRE V 163 GRE AW 4.00 GPA 3.95;;;;;;;;;;;;;;
Duke University Computer Science Masters March 18; 2020 Accepted on 18 Mar Total comments Open options F20 International GRE 170 GRE V 165 GRE AW 3.50 GPA 3.89;;;;;;;;;;;;;;
Duke University Computer Science Masters March 18; 2020 Accepted on 18 Mar Total comments Open options F20 International GRE 169 GRE V 149 GRE AW 3.50 GPA 3.90;;;;;;;;;;;;;;
Duke University Computer Science Masters March 18; 2020 Accepted on 18 Mar Total comments Open options F20 International GRE 168 GRE V 160 GRE AW 4.00 GPA 3.97 Email to check portal as well. No funding.;;;;;;;;;;;;;;
Duke University Computer Science Masters March 18; 2020 Accepted on 18 Mar Total comments Open options F20 International GRE 170 GRE V 155 GRE AW 4.50 GPA 4.00 Email to check the portal;;;;;;;;;;;;;;
Johns Hopkins University Computer Science Masters March 18; 2020 Accepted on 18 Mar Total comments Open options F20 International GRE 165 GRE V 155 GRE AW 3.50 GPA 3.60 6 months research; non iit; heavily focused my application towards nlp.;;;;;;;;;;;;
Columbia University Computer Science Masters March 09; 2020 Accepted on 6 Mar Total comments Open options F20 International GRE 167 GRE V 158 GRE AW 4.50 GPA 3.86 Had the interview on 1/30;;;;;;;;;;;;;;
University of Southern California Computer Science Masters March 09; 2020 Rejected on 25 Feb Total comments Open options F20 International GRE 166 GRE V 154 GRE AW 3.50 GPA 3.20;;;;;;;;;;;;;;
Yale University Computer Science Masters March 09; 2020 Accepted on 9 Mar Total comments Open options F20 International GRE 168 GRE V 160 GRE AW 5.00 GPA 3.82 Yale or Columbia??;;;;;;;;;;;;;;
University of California; Irvine Computer Science Masters March 09; 2020 Accepted on 9 Mar Total comments Open options F20 International GRE 166 GRE V 154 GRE AW 3.50 GPA 3.20 Finally one accept after 4 straight rejects;;;;;;;;;;;;;
Yale University Computer Science Masters March 09; 2020 Accepted on 9 Mar Total comments Open options F20 International GRE 170 GRE V 159 GRE AW 3.50 GPA 3.82 Purdue BS; GPA 3.82; Work Experience 2 years in Bay Area; ICPC attendee.;;;;;;;;;;;
University of Florida Computer Science Masters March 09; 2020 Rejected on 9 Mar Total comments Open options F20 International GRE 167 GRE V 160 GRE AW 4.00 GPA 8.03 Generic rejection email. UFL has super competition this year; with over 3000 applications. Weird; their CS program is about average.;;;;;;;;;;;;
Purdue University Computer Science Masters March 09; 2020 Rejected on 9 Mar Total comments Open options F20 International GRE 164 GRE V 157 GRE AW 4.00 GPA 3.55 I have sent all positive notifications. Unfortunately; you are not being recommended for admission to the Computer Science program. We do not send denials until late in the spring because denials cannot be reversed so we wait until we are 100% done with admissions before sending denial notices. So that's it for MS CS at Purdue guys; do not stay in any hope that you are getting an admit in May. They're done; we're out. All the best with other universities :);;;;;;;;;;;
Yale University Computer Science Masters March 09; 2020 Rejected on 9 Mar Total comments Open options F20 American GRE 169 GRE V 160 GRE AW 4.50 GPA 3.80 Going to Columbia instead I suppose.;;;;;;;;;;;;;;
Dartmouth College Computer Science Masters March 09; 2020 Rejected on 9 Mar Total comments Open options F20 International GRE 164 GRE V 153 GRE AW 3.50 GPA 3.50 This is to notify you that your decision is available and may be viewed in ApplyYourself.;;;;;;;;;;;;;;
Northeastern University (NEU) Computer Science Masters March 09; 2020 Accepted on 5 Mar Total comments Open options F20 International GRE 169 GRE V 160 GRE AW 4.00 GPA 3.23 Vancouver Campus;;;;;;;;;;;;;;
Yale University Computer Science Masters March 09; 2020 Rejected on 9 Mar Total comments Open options F20 International GRE 169 GRE V 160 GRE AW 4.00 GPA 3.23;;;;;;;;;;;;;;
Yale University Computer Science Masters March 09; 2020 Rejected on 9 Mar Total comments Open options F20 International GRE 170 GRE V 159 GRE AW 4.00 GPA 3.89 Have related research experience. No paper. Not really a good fit. Sad but expected.;;;;;;;;;;;;;;
University of Massachusetts Amherst Computer Science Masters March 09;" 2020 Accepted on 7 Mar Total comments Open options F20 International GRE 167 GRE V 163 GRE AW 5.00 GPA 3.26 Got a ""Change to Application Status"" email on 6th March. On 7th";" received a ""Umass Amherst Visa Sponsorship Fall 2020"" email"; which indicated the acceptance.;;;;;;;;;;;;
Columbia University Computer Science Masters March 07; 2020 Interview on 7 Mar Total comments Open options F20 International TTPB Columbia MS CS: Although I respect your efforts in finding out the information;" there are many people(whom I know personally) have interviewed and not received an admit. Let's just not live in a bubble or an unrealistic situation that every good performer can get acceptance. ""People do get rejects even upon my good ratings"; said the Columbia alumni interviewer. Its all upto the Admission Committee. Hope for the best :);;;;;;;;;;;;
